Index,Customer Id,First Name,Last Name,Company,City,Country,Phone,Email,Subscription Date,Website,Notes
317,13b44a6fb33c325,James,Hejlsberg,Vandelay & Wonka,Paris,France,874-571-3331,james.hejlsberg@tyrell.com,2019-09-01,https://www.hejlsberg-tyrell.org/,
318,e8b5b63762e41e8,Ken,Allen,"Wonka, Acme and Oceanic",Москва,Russia,478-806-2975x641,ken.allen@vandelay.com,2020-02-06,https://www.allen-initech.com/,
319,f1891707b3efe81,Dennis,Ritchie,"Massive, Oceanic and Soylent",東京,Japan,424-128-2799,dennis.ritchie@wonka.com,2021-11-29,https://www.ritchie-aperture.org/,
320,1f2ffc1131aab03,Mary,Gosling,Massive Group,Montréal,Canada,297-498-7470,mary.gosling@tyrell.io,2019-08-26,https://www.gosling-massive.biz/,
321,35d3af78e555597,Audrey,Lerdorf,Cyberdyne Group,Sevilla,Spain,331-207-1466x713,audrey.lerdorf@acme.com,2023-12-08,https://www.lerdorf-northwind.net/,
322,35c73d53e029377,Ada,Lovelace,Cyberdyne Partners,Tallinn,Estonia,119-890-6317,ada.lovelace@umbrella.com,2022-03-21,https://www.lovelace-tyrell.org/,
323,49aae254cd05381,Ada,Wilson,Wonka Labs,Nairobi,Kenya,489-677-9852,ada.wilson@northwind.net,2019-11-16,https://www.wilson-acme.net/,
324,957d894157ab5c4,Hedy,Liskov,"Cyberdyne, Inc.",Wien,Austria,180-296-7812x392,hedy.liskov@oceanic.com,2020-11-14,https://www.liskov-initech.net/,
325,d4b60a54679920f,Radia,Tang,Tyrell Labs,Nairobi,Kenya,796-929-3270,radia.tang@stark.biz,2021-12-20,https://www.tang-stark.org/,
326,4d5faa14a064d6e,Linus,Hejlsberg,"Tyrell, Aperture and Soylent",Bratislava,Slovakia,533-687-7252,linus.hejlsberg@northwind.biz,2019-06-09,https://www.hejlsberg-wonka.org/,
327,98ec8447df281b7,Annie,Easley,Aperture Works,Wien,Austria,933-628-5120x763,annie.easley@hooli.org,2023-02-14,https://www.easley-aperture.com/,
328,d5afbe45e4d8a5e,Hedy,Thompson,"Dynamic, Initech and Oceanic",Malmö,Sweden,788-554-2686,hedy.thompson@stark.io,2023-09-29,https://www.thompson-vandelay.biz/,
329,8d31be99cfcbe3f,Larry,Lovelace,"Oceanic, Stark and Vandelay",Montréal,Canada,155-209-5705,larry.lovelace@aperture.net,2020-09-21,https://www.lovelace-oceanic.biz/,
330,1390981844be34c,Ada,Stroustrup,"Umbrella, Globex and Wayne",Lima,Peru,191-369-3036x236,ada.stroustrup@hooli.org,2019-10-14,https://www.stroustrup-globex.net/,
331,94f069826438250,Grace,Hejlsberg,Soylent Group,Sevilla,Spain,424-958-5587,grace.hejlsberg@acme.biz,2023-12-04,https://www.hejlsberg-sirius.org/,
332,17b8fc3f1914e95,Mary,Lamarr,Umbrella & Northwind,Tallinn,Estonia,453-441-1146,mary.lamarr@stark.com,2023-03-25,https://www.lamarr-aperture.org/,
333,7b5538d61d499ef,Linus,Allen,"Acme, Umbrella and Aperture",Reykjavík,Iceland,777-424-2983x734,linus.allen@wayne.biz,2022-07-04,https://www.allen-tyrell.net/,
334,127751f6715cbd8,Barbara,Lovelace,Initech Partners,Lima,Peru,253-881-7890,barbara.lovelace@gringotts.org,2022-06-27,https://www.lovelace-gringotts.org/,
335,abff36cbdc92f93,James,Lamarr,Soylent Labs,Montréal,Canada,593-405-8626,james.lamarr@aperture.biz,2019-02-05,https://www.lamarr-gringotts.biz/,
336,88763c73de27446,Annie,Matsumoto,"Wayne, Oceanic and Sirius",東京,Japan,823-585-7342x851,annie.matsumoto@globex.com,2019-01-03,https://www.matsumoto-oceanic.net/,
337,798811dc326149e,Yukihiro,Wall,Wayne Holdings,Łódź,Poland,274-537-4140,yukihiro.wall@cyberdyne.io,2023-07-29,https://www.wall-soylent.io/,
338,771c5e9bb648d25,Radia,Rossum,Pied Systems,Åbo,Finland,499-157-7306,radia.rossum@piper.org,2021-08-06,https://www.rossum-oceanic.org/,
339,90153ba67d95583,Ken,Keller,Massive Labs,Porto,Portugal,430-185-8287x734,ken.keller@tyrell.io,2023-07-12,https://www.keller-globex.io/,
340,7f5f2433ea6ed52,Ada,Perlman,Hooli Systems,Łódź,Poland,466-686-8141,ada.perlman@dynamic.net,2022-02-05,https://www.perlman-hooli.biz/,
341,6df4d7e2f035acf,Larry,Tang,"Stark, Inc.",Paris,France,461-469-5198,larry.tang@stark.com,2020-03-19,https://www.tang-dynamic.biz/,
342,c268dbe0958366c,Grace,Lerdorf,"Aperture, Piper and Tyrell",Paris,France,935-285-4136x798,grace.lerdorf@tyrell.biz,2024-05-05,https://www.lerdorf-hooli.io/,
343,a9e07b22f3b259d,Linus,Wall,Tyrell Labs,東京,Japan,709-653-6782,linus.wall@pied.biz,2022-12-22,https://www.wall-gringotts.net/,
344,d8de476ccfabea4,Rasmus,Rhodes,Stark Labs,Åbo,Finland,660-315-1323,rasmus.rhodes@oceanic.com,2023-07-08,https://www.rhodes-oceanic.biz/,
345,9cc94e7adf32b3c,Yukihiro,Torvalds,"Wonka, Massive and Stark",Paris,France,581-196-5647x533,yukihiro.torvalds@initech.org,2019-01-31,https://www.torvalds-stark.org/,
346,6e963bec1f88eec,Sophie,Lovelace,"Initech, Inc.",Zürich,Switzerland,265-949-4725,sophie.lovelace@globex.biz,2021-06-20,https://www.lovelace-piper.org/,
347,613da4a8346d59a,Ida,Lamarr,"Wayne, Oceanic and Soylent",Tallinn,Estonia,231-780-8582,ida.lamarr@wayne.biz,2019-03-20,https://www.lamarr-acme.org/,
348,ac4dbd7608d677a,Audrey,Eich,Piper & Oceanic,Zürich,Switzerland,465-953-3159x973,audrey.eich@tyrell.com,2022-07-06,https://www.eich-wayne.org/,
349,1adfff26bdae006,Sophie,Wilson,Oceanic Holdings,Genève,Switzerland,857-498-6068,sophie.wilson@oceanic.org,2022-04-28,https://www.wilson-massive.org/,
350,2f31fb49c345d63,Grace,Wilson,"Aperture, Inc.",Nairobi,Kenya,245-105-5092,grace.wilson@initech.org,2021-01-27,https://www.wilson-pied.com/,
351,9e8446ddee59526,Grace,Easley,Oceanic Works,Sevilla,Spain,161-797-3594x141,grace.easley@northwind.biz,2024-04-09,https://www.easley-soylent.io/,
352,d83f737cc33ec5f,Sophie,Easley,"Aperture, Vandelay and Piper",Łódź,Poland,743-551-4242,sophie.easley@northwind.io,2022-01-07,https://www.easley-dynamic.org/,
353,c37025bf1668a86,Margaret,Liskov,"Vandelay, Wayne and Vandelay",Amsterdam,Netherlands,351-216-4954,margaret.liskov@gringotts.com,2020-12-27,https://www.liskov-soylent.com/,
354,57ba8c2548c7c3b,Yukihiro,Matsumoto,Soylent Holdings,Paris,France,417-237-4592x803,yukihiro.matsumoto@hooli.io,2021-03-19,https://www.matsumoto-hooli.net/,
355,488c2f5ce18ded4,Linus,Thompson,Wayne & Acme,Sevilla,Spain,118-478-8777,linus.thompson@hooli.io,2021-11-23,https://www.thompson-pied.org/,
356,0d24275c29e0dc2,Katherine,Ritchie,"Piper, Inc.",Tallinn,Estonia,553-335-9938,katherine.ritchie@vandelay.net,2019-02-06,https://www.ritchie-piper.net/,
357,2f30f934fe99a81,Katherine,Liskov,"Wayne, Gringotts and Northwind",Montréal,Canada,105-695-7021x255,katherine.liskov@oceanic.biz,2023-09-30,https://www.liskov-oceanic.com/,
358,f92cf0592cfc809,Hedy,Wilson,Dynamic Holdings,Åbo,Finland,448-463-8264,hedy.wilson@vandelay.org,2020-07-31,https://www.wilson-piper.net/,
359,1e1ef948a05ff4c,James,Wilson,Gringotts Systems,Tallinn,Estonia,319-249-9624,james.wilson@hooli.biz,2019-03-01,https://www.wilson-wayne.biz/,
360,361a732f72dd735,Anders,Torvalds,Initech Systems,Tallinn,Estonia,418-953-8084x960,anders.torvalds@globex.org,2020-07-20,https://www.torvalds-piper.net/,
361,492c506101772b3,Brendan,Hamilton,Piper Holdings,Zürich,Switzerland,893-182-3686,brendan.hamilton@wayne.net,2019-04-12,https://www.hamilton-aperture.biz/,
362,c55442b519a8802,Grace,Thompson,Cyberdyne Holdings,København,Denmark,804-949-8907,grace.thompson@sirius.net,2020-10-04,https://www.thompson-globex.io/,
363,6597bc8798e891c,Audrey,Gosling,"Globex, Umbrella and Umbrella",Amsterdam,Netherlands,445-619-2036x686,audrey.gosling@sirius.org,2024-04-06,https://www.gosling-piper.biz/,
364,1223e40e823f83a,Larry,Lerdorf,"Dynamic, Soylent and Dynamic",Bratislava,Slovakia,363-450-2086,larry.lerdorf@acme.biz,2022-04-17,https://www.lerdorf-dynamic.com/,
365,cdb758d104855d9,Larry,Wilson,Dynamic Partners,Paris,France,201-324-6561,larry.wilson@globex.io,2020-06-26,https://www.wilson-wonka.biz/,
366,1f369b795c1abf7,Barbara,Thompson,Umbrella Group,Москва,Russia,955-358-9033x17,barbara.thompson@tyrell.org,2024-01-10,https://www.thompson-hooli.io/,
367,ba61ba6bdff09e9,Yukihiro,Allen,Piper Systems,Tallinn,Estonia,247-280-9215,yukihiro.allen@sirius.io,2020-12-14,https://www.allen-stark.com/,
368,387551caf48ffaf,Guido,Johnson,Cyberdyne Systems,東京,Japan,717-217-1368,guido.johnson@umbrella.net,2020-07-06,https://www.johnson-aperture.io/,
369,6d3b5073dafe221,Grace,Liskov,"Gringotts, Inc.",Nairobi,Kenya,520-298-1186x227,grace.liskov@initech.net,2022-05-13,https://www.liskov-piper.biz/,
370,002d2a186756359,Margaret,Stroustrup,"Hooli, Inc.",Kraków,Poland,824-178-9054,margaret.stroustrup@oceanic.net,2022-04-05,https://www.stroustrup-vandelay.io/,
371,6e0dcaa5fff7bf4,Margaret,Keller,Acme Works,Montréal,Canada,823-565-9090,margaret.keller@piper.io,2020-07-18,https://www.keller-massive.com/,
372,805084c5af051ce,Bjarne,Allen,"Cyberdyne, Inc.",Lima,Peru,222-242-5037x34,bjarne.allen@gringotts.io,2021-06-30,https://www.allen-piper.biz/,
373,dff153c7730ceb5,Margaret,Eich,Vandelay Labs,Tallinn,Estonia,233-312-9672,margaret.eich@oceanic.net,2023-11-21,https://www.eich-soylent.io/,
374,ea3bce015b07d44,Brendan,Wilson,Wayne Group,Zürich,Switzerland,987-325-7708,brendan.wilson@gringotts.io,2022-05-06,https://www.wilson-massive.com/,
375,084db1959c9a8e7,Bjarne,Stroustrup,Acme & Cyberdyne,København,Denmark,772-569-3445x164,bjarne.stroustrup@hooli.biz,2021-11-17,https://www.stroustrup-sirius.io/,
376,ae2aaca5a98eb8b,James,Hamilton,Stark Group,Nairobi,Kenya,295-900-9087,james.hamilton@vandelay.net,2022-09-29,https://www.hamilton-hooli.net/,
377,018653b5aca6368,Anders,Wilson,"Oceanic, Hooli and Stark",Genève,Switzerland,428-311-3894,anders.wilson@soylent.org,2022-10-01,https://www.wilson-sirius.biz/,
378,2df7adb5edbdc8d,Linus,Hopper,Gringotts Works,Łódź,Poland,817-540-7816x693,linus.hopper@vandelay.com,2021-07-23,https://www.hopper-aperture.biz/,
379,0b61643dc3be018,Hedy,Rhodes,Stark Works,Paris,France,793-488-8334,hedy.rhodes@aperture.net,2022-09-13,https://www.rhodes-globex.org/,
380,0bebcbbc3786a97,Brendan,Eich,Oceanic Works,Москва,Russia,893-394-2291,brendan.eich@umbrella.net,2021-03-14,https://www.eich-stark.org/,
381,b690b6d626f5a9e,Brendan,Lerdorf,"Oceanic, Hooli and Oceanic",Åbo,Finland,760-136-1885x767,brendan.lerdorf@globex.net,2024-03-02,https://www.lerdorf-tyrell.org/,
382,a30383400b87e20,Mary,Wall,Acme Systems,Kraków,Poland,374-812-6109,mary.wall@gringotts.net,2021-09-01,https://www.wall-piper.com/,
383,0fb37024b1022ab,Larry,Eich,Pied Partners,Москва,Russia,179-967-6715,larry.eich@massive.org,2022-03-03,https://www.eich-globex.biz/,
384,501e070e2566960,Barbara,Liskov,"Gringotts, Inc.",Kraków,Poland,773-431-6290x28,barbara.liskov@wonka.biz,2023-04-09,https://www.liskov-umbrella.biz/,
385,4011784a56da1b1,Brendan,Wilson,"Hooli, Inc.",København,Denmark,920-363-2096,brendan.wilson@tyrell.com,2024-01-14,https://www.wilson-pied.org/,
386,928db0110afe746,Ken,Easley,Soylent & Dynamic,Genève,Switzerland,620-287-2542,ken.easley@hooli.com,2020-02-22,https://www.easley-wayne.io/,
387,562d8bffa42a470,Bjarne,Hamilton,Sirius Partners,Paris,France,511-982-1812x291,bjarne.hamilton@sirius.org,2021-12-16,https://www.hamilton-initech.net/,
388,2511c29ee5bbfeb,Brendan,Lamarr,Acme Holdings,Genève,Switzerland,674-376-6017,brendan.lamarr@massive.com,2020-04-15,https://www.lamarr-soylent.io/,VIP
389,d491feff8884f42,Hedy,Lerdorf,Northwind & Pied,Amsterdam,Netherlands,569-175-4334,hedy.lerdorf@oceanic.com,2023-08-18,https://www.lerdorf-oceanic.io/,
390,7da533179b3fe94,Frances,Lovelace,Hooli Works,Paris,France,165-619-4193x534,frances.lovelace@globex.com,2022-06-04,https://www.lovelace-acme.io/,
391,fcf99ad7696d1e4,Larry,Rhodes,"Globex, Wayne and Massive",Zürich,Switzerland,257-922-6101,larry.rhodes@umbrella.io,2024-02-26,https://www.rhodes-massive.biz/,
392,7a70bcc9638b2e3,Katherine,Ritchie,Dynamic Holdings,Åbo,Finland,775-402-3583,katherine.ritchie@massive.com,2021-04-05,https://www.ritchie-aperture.com/,
393,573f64229c2c6d3,James,Tang,Cyberdyne Works,Zürich,Switzerland,248-115-7246x368,james.tang@globex.com,2021-05-11,https://www.tang-massive.org/,
394,36543e2519b4efe,Frances,Wilson,Oceanic Group,Sevilla,Spain,277-373-7600,frances.wilson@vandelay.org,2023-03-12,https://www.wilson-initech.com/,
395,3f94f80bcfe3160,Ada,Hopper,"Hooli, Umbrella and Aperture",Bratislava,Slovakia,176-686-7114,ada.hopper@vandelay.org,2020-10-31,https://www.hopper-oceanic.org/,
396,8a56d5e8db39bde,Linus,Hopper,Northwind Group,東京,Japan,563-595-3394x304,linus.hopper@massive.net,2023-03-16,https://www.hopper-soylent.net/,
397,53a185538ab1d6e,Barbara,Ritchie,Hooli Labs,Reykjavík,Iceland,160-990-6483,barbara.ritchie@acme.com,2023-09-22,https://www.ritchie-gringotts.org/,
398,a87ca7c8ebc9406,Hedy,Wilson,Pied Systems,Reykjavík,Iceland,704-970-8843,hedy.wilson@wayne.org,2022-07-10,https://www.wilson-dynamic.org/,
399,1b5b03a62781001,Dennis,Ritchie,Globex Group,Москва,Russia,876-363-4625x657,dennis.ritchie@umbrella.net,2021-07-06,https://www.ritchie-wonka.com/,
400,2f3582f02df7692,Annie,Hamilton,Umbrella Works,Sevilla,Spain,244-211-1083,annie.hamilton@cyberdyne.net,2021-01-18,https://www.hamilton-vandelay.io/,
401,455271c037f5612,Guido,Lamarr,"Massive, Globex and Northwind",Москва,Russia,828-599-7678,guido.lamarr@tyrell.io,2022-09-30,https://www.lamarr-aperture.net/,
402,db5683f6f3783f3,Dennis,Matsumoto,Gringotts Partners,Åbo,Finland,340-440-8081x849,dennis.matsumoto@oceanic.biz,2020-04-26,https://www.matsumoto-aperture.net/,
403,830bad58bf15afe,Ken,Matsumoto,"Massive, Gringotts and Oceanic",Porto,Portugal,823-585-8776,ken.matsumoto@northwind.net,2022-08-20,https://www.matsumoto-dynamic.com/,
404,7863d2d654cd498,Guido,Hopper,"Wonka, Sirius and Wayne",東京,Japan,429-630-9119,guido.hopper@soylent.io,2023-09-20,https://www.hopper-northwind.org/,
405,8ff6841a0c504ae,Ida,Wilson,Aperture Partners,Wien,Austria,539-310-1493x504,ida.wilson@wonka.io,2024-04-26,https://www.wilson-northwind.org/,
406,0380d857a15a96f,Frances,Hamilton,Cyberdyne Holdings,Montréal,Canada,465-162-1220,frances.hamilton@dynamic.com,2019-01-18,https://www.hamilton-pied.biz/,
407,d4f27b61919f411,Ida,Keller,Northwind Works,Åbo,Finland,231-862-3513,ida.keller@acme.com,2022-10-26,https://www.keller-piper.com/,
408,6002ab666ad9265,Barbara,Torvalds,Piper Holdings,Kraków,Poland,135-978-1080x555,barbara.torvalds@wonka.net,2023-01-21,https://www.torvalds-pied.org/,
409,d910c8df719aca1,Grace,Matsumoto,Sirius Works,Amsterdam,Netherlands,811-949-4921,grace.matsumoto@umbrella.com,2020-08-12,https://www.matsumoto-massive.net/,
410,68a3c6792d689ef,Larry,Rhodes,Oceanic Group,Wien,Austria,146-350-1942,larry.rhodes@piper.io,2023-07-16,https://www.rhodes-acme.com/,
411,e4f513abd5b90e9,Hedy,Allen,Globex Labs,Zürich,Switzerland,550-445-2309x247,hedy.allen@gringotts.biz,2024-04-07,https://www.allen-stark.io/,
412,eac8faeb7468138,Rasmus,Johnson,Pied Works,Malmö,Sweden,525-129-3950,rasmus.johnson@globex.com,2019-08-10,https://www.johnson-stark.org/,
413,0a558a398941fd8,Yukihiro,Matsumoto,Soylent Group,Malmö,Sweden,527-148-6545,yukihiro.matsumoto@initech.io,2023-09-10,https://www.matsumoto-tyrell.io/,
414,1c5953e5631f352,Ada,Allen,Oceanic Labs,東京,Japan,578-180-6887x860,ada.allen@initech.biz,2024-01-21,https://www.allen-piper.biz/,
415,87fde12a9ce4139,Bjarne,Perlman,Acme Holdings,Wien,Austria,429-912-7246,bjarne.perlman@cyberdyne.net,2020-06-23,https://www.perlman-globex.io/,
416,7aa0e53d1d0e072,Audrey,Johnson,Massive Partners,Paris,France,863-871-4426,audrey.johnson@globex.net,2022-03-25,https://www.johnson-stark.io/,
417,bfd59936743ba66,Margaret,Easley,Acme Holdings,Paris,France,477-305-7269x378,margaret.easley@vandelay.org,2020-08-01,https://www.easley-globex.net/,
418,67ceefb13bc5329,Annie,Torvalds,Pied Labs,Reykjavík,Iceland,508-627-6934,annie.torvalds@sirius.biz,2022-11-29,https://www.torvalds-massive.org/,
419,fd9345bc351b1b5,Ida,Rossum,Massive Holdings,København,Denmark,925-781-1680,ida.rossum@wayne.biz,2019-01-31,https://www.rossum-aperture.org/,
420,4f3ccd0170d3b81,Annie,Wall,"Pied, Inc.",Malmö,Sweden,819-443-6704x671,annie.wall@vandelay.org,2020-10-04,https://www.wall-oceanic.io/,
421,5b83105492192d2,Grace,Easley,"Soylent, Soylent and Dynamic",Nairobi,Kenya,527-799-3351,grace.easley@wonka.com,2024-03-30,https://www.easley-wayne.com/,
422,5b424a946f3597b,Grace,Keller,Acme Holdings,Wien,Austria,110-165-1097,grace.keller@massive.org,2022-11-17,https://www.keller-stark.io/,
423,88875bbaa27190e,Dennis,Easley,"Piper, Inc.",Genève,Switzerland,374-888-5099x659,dennis.easley@vandelay.com,2021-05-13,https://www.easley-soylent.io/,
424,7d1a5f23e9f3e5b,Brendan,Hamilton,Massive Labs,東京,Japan,890-205-9753,brendan.hamilton@umbrella.io,2019-07-03,https://www.hamilton-initech.com/,
425,0f26e95ee9dd0c6,Margaret,Liskov,"Cyberdyne, Globex and Cyberdyne",Bratislava,Slovakia,152-948-8506,margaret.liskov@vandelay.com,2023-04-05,https://www.liskov-piper.io/,
426,6af8c55bae3ac38,Frances,Easley,Umbrella Partners,Malmö,Sweden,710-610-6237x85,frances.easley@globex.biz,2021-06-27,https://www.easley-tyrell.io/,
427,95f928cddab529b,Grace,Ritchie,Globex Labs,Wien,Austria,718-167-4840,grace.ritchie@cyberdyne.io,2022-05-20,https://www.ritchie-soylent.io/,
428,a3f50dea75d34ca,Sophie,Perlman,"Aperture, Northwind and Sirius",Wien,Austria,237-194-8299,sophie.perlman@stark.io,2019-06-01,https://www.perlman-aperture.io/,
429,199dfd25b8e1b51,Brendan,Keller,Cyberdyne & Initech,Amsterdam,Netherlands,996-564-6909x575,brendan.keller@umbrella.io,2022-01-28,https://www.keller-acme.io/,
430,420f7e21df64d7f,Mary,Matsumoto,"Gringotts, Massive and Cyberdyne",Genève,Switzerland,389-780-4659,mary.matsumoto@initech.io,2023-06-22,https://www.matsumoto-globex.org/,
431,d466b5ab71e5639,Annie,Matsumoto,"Soylent, Wonka and Umbrella",Genève,Switzerland,456-550-8415,annie.matsumoto@tyrell.com,2022-09-12,https://www.matsumoto-gringotts.biz/,
432,5f57efdedb17847,Ida,Keller,"Acme, Vandelay and Hooli",Porto,Portugal,882-654-5112x518,ida.keller@initech.org,2019-07-27,https://www.keller-stark.com/,
433,5c325bab78cd0d2,Hedy,Lamarr,Hooli Holdings,Lima,Peru,407-111-8806,hedy.lamarr@vandelay.biz,2019-07-14,https://www.lamarr-acme.org/,
434,14daad3c5746371,Katherine,Lamarr,Soylent Works,Amsterdam,Netherlands,171-960-1446,katherine.lamarr@northwind.com,2022-02-21,https://www.lamarr-acme.org/,
435,af50767645f5a55,Ida,Rhodes,Sirius Systems,Genève,Switzerland,547-277-6897x901,ida.rhodes@tyrell.io,2019-11-03,https://www.rhodes-vandelay.biz/,
436,ac39b002ffba5f0,Bjarne,Liskov,Piper Systems,Åbo,Finland,510-819-7195,bjarne.liskov@oceanic.net,2023-04-01,https://www.liskov-sirius.com/,
437,1f84794f61ea5a1,Radia,Hamilton,Oceanic Works,Porto,Portugal,782-196-3245,radia.hamilton@stark.org,2020-05-11,https://www.hamilton-northwind.net/,
438,99f51fe034db9bb,Larry,Liskov,Aperture Partners,Malmö,Sweden,930-855-1007x665,larry.liskov@gringotts.net,2023-04-11,https://www.liskov-massive.biz/,
439,cb6986bbabef401,Ada,Lovelace,"Piper, Tyrell and Acme",Sevilla,Spain,759-448-9104,ada.lovelace@aperture.io,2022-12-07,https://www.lovelace-oceanic.net/,
440,f9872803604f545,James,Tang,Aperture Labs,Porto,Portugal,738-344-5326,james.tang@tyrell.org,2019-08-14,https://www.tang-massive.org/,
441,2bc043c67f3300f,Audrey,Easley,Oceanic Group,København,Denmark,667-467-7377x177,audrey.easley@dynamic.com,2020-05-07,https://www.easley-tyrell.com/,
442,2298bda632721db,Larry,Hopper,Massive Works,Reykjavík,Iceland,273-502-6530,larry.hopper@massive.net,2024-06-01,https://www.hopper-globex.org/,
443,33a439179d3ede1,James,Hamilton,Stark Systems,Sevilla,Spain,505-308-9283,james.hamilton@umbrella.com,2019-05-30,https://www.hamilton-globex.net/,
444,9b20af31c9e745f,Mary,Liskov,Sirius & Acme,Sevilla,Spain,170-269-4952x742,mary.liskov@soylent.net,2021-04-16,https://www.liskov-northwind.io/,
445,324806f63699ba5,Ada,Stroustrup,Umbrella Holdings,Nairobi,Kenya,314-451-1528,ada.stroustrup@soylent.com,2020-11-18,https://www.stroustrup-wonka.com/,
446,6c3af45c6747260,Annie,Easley,"Stark, Inc.",Genève,Switzerland,543-986-7364,annie.easley@aperture.com,2021-05-15,https://www.easley-wonka.io/,
447,599130e21700094,Anders,Hopper,Pied Holdings,Zürich,Switzerland,234-107-6799x264,anders.hopper@globex.io,2023-05-07,https://www.hopper-soylent.org/,
448,37856704df34842,Sophie,Lamarr,"Wayne, Hooli and Initech",Paris,France,618-818-6358,sophie.lamarr@initech.org,2020-09-01,https://www.lamarr-sirius.org/,
449,7c7837d0d24a6d4,Yukihiro,Torvalds,"Gringotts, Inc.",Nairobi,Kenya,131-941-3995,yukihiro.torvalds@globex.io,2021-09-23,https://www.torvalds-dynamic.biz/,
450,59077c5d3b9e8c0,Margaret,Allen,Wonka Group,Москва,Russia,849-615-8454x743,margaret.allen@gringotts.net,2019-05-03,https://www.allen-aperture.org/,
451,056c5a71d393547,Rasmus,Easley,Vandelay Holdings,Reykjavík,Iceland,914-178-9929,rasmus.easley@oceanic.io,2024-04-30,https://www.easley-cyberdyne.io/,
452,07a60c1a0503584,Yukihiro,Ritchie,"Northwind, Inc.",Sevilla,Spain,303-312-2229,yukihiro.ritchie@globex.com,2023-10-04,https://www.ritchie-northwind.io/,
453,60d6f0d43a4ce7a,Guido,Gosling,Massive & Acme,Москва,Russia,470-431-9288x242,guido.gosling@dynamic.biz,2023-12-24,https://www.gosling-sirius.io/,
454,cd383665491a651,Ken,Perlman,Tyrell Labs,Москва,Russia,957-483-4373,ken.perlman@wonka.com,2022-03-04,https://www.perlman-massive.biz/,
455,e7e58352fa6724d,Katherine,Lovelace,Dynamic Holdings,Amsterdam,Netherlands,678-928-2952,katherine.lovelace@oceanic.io,2021-04-04,https://www.lovelace-wayne.org/,
456,f046bb8481e3c95,Sophie,Tang,Cyberdyne Group,Nairobi,Kenya,926-663-5359x769,sophie.tang@aperture.io,2020-09-19,https://www.tang-dynamic.com/,
457,3082ef976bc66f4,Ken,Easley,Sirius Partners,Bratislava,Slovakia,794-955-7106,ken.easley@hooli.io,2023-03-14,https://www.easley-wayne.com/,
458,3709531ddf4e694,Sophie,Stroustrup,Globex Works,Tallinn,Estonia,367-270-2399,sophie.stroustrup@massive.com,2021-01-09,https://www.stroustrup-massive.net/,
459,0c05edbbb504c97,Annie,Johnson,Wonka Systems,Bratislava,Slovakia,908-241-8158x934,annie.johnson@oceanic.biz,2020-11-07,https://www.johnson-northwind.net/,
460,917ba906cded302,Hedy,Hamilton,Tyrell Systems,Porto,Portugal,106-851-1778,hedy.hamilton@umbrella.com,2022-12-23,https://www.hamilton-hooli.biz/,
461,9efd8d078166bd0,Ada,Tang,Umbrella Labs,Porto,Portugal,713-878-8234,ada.tang@sirius.biz,2021-06-01,https://www.tang-aperture.net/,
462,e900acbcd96cd22,Margaret,Gosling,"Dynamic, Piper and Piper",København,Denmark,894-383-1443x795,margaret.gosling@oceanic.com,2021-05-13,https://www.gosling-tyrell.net/,
463,d69461bcc787ff2,Audrey,Wilson,Globex Group,Wien,Austria,115-658-9064,audrey.wilson@oceanic.com,2020-09-20,https://www.wilson-globex.org/,
464,f2c02c5a345575e,Grace,Perlman,Globex Works,Łódź,Poland,360-479-7964,grace.perlman@piper.biz,2020-01-18,https://www.perlman-oceanic.com/,
465,68f78b71bc0fe1e,Mary,Hejlsberg,Tyrell Works,Łódź,Poland,941-375-4032x768,mary.hejlsberg@aperture.net,2024-04-05,https://www.hejlsberg-globex.com/,
466,3b6a373a5c4a795,Annie,Eich,Globex Group,Montréal,Canada,215-637-4659,annie.eich@vandelay.biz,2023-01-03,https://www.eich-globex.com/,
467,39c25a8d7d90058,Hedy,Hamilton,"Soylent, Initech and Massive",Amsterdam,Netherlands,710-846-4742,hedy.hamilton@globex.biz,2021-07-23,https://www.hamilton-pied.com/,
468,05c1e3fd88eb86c,Frances,Eich,"Vandelay, Inc.",Malmö,Sweden,730-428-8464x202,frances.eich@cyberdyne.org,2022-03-12,https://www.eich-aperture.biz/,
469,eb6f9d2bed6ad23,Audrey,Rossum,Wayne Systems,Zürich,Switzerland,481-742-2022,audrey.rossum@oceanic.org,2023-05-10,https://www.rossum-cyberdyne.org/,
470,85735c6eaae3403,Katherine,Wall,"Soylent, Inc.",Tallinn,Estonia,905-481-4541,katherine.wall@cyberdyne.org,2019-02-06,https://www.wall-gringotts.org/,
471,8b9b9627a57035d,Radia,Hejlsberg,Piper Partners,東京,Japan,778-737-5587x500,radia.hejlsberg@stark.biz,2023-07-11,https://www.hejlsberg-globex.biz/,
472,e1e6bb7fe21acc0,Bjarne,Tang,"Piper, Inc.",Bratislava,Slovakia,852-933-2533,bjarne.tang@vandelay.biz,2019-03-24,https://www.tang-aperture.net/,
473,31b8d50333af2db,Mary,Tang,Cyberdyne Partners,Sevilla,Spain,208-986-6172,mary.tang@stark.io,2022-06-05,https://www.tang-wayne.biz/,
474,fbc204bc5b722bf,Anders,Keller,Vandelay Labs,Porto,Portugal,433-242-5735x943,anders.keller@wonka.io,2021-02-07,https://www.keller-hooli.com/,
475,d7110144ce6d1b1,Katherine,Thompson,Sirius Systems,Reykjavík,Iceland,321-778-8150,katherine.thompson@tyrell.net,2021-06-28,https://www.thompson-initech.biz/,
